filename,hmean,precision,recall,gt_regions,pred_regions
drp.en_ko.in_house.selectstar_001684.jpg,0.9484027624130249,0.935251772403717,0.9619289636611938,99,117
drp.en_ko.in_house.selectstar_002926.jpg,0.9484043717384338,0.9808917045593262,0.9179999828338623,121,126
drp.en_ko.in_house.selectstar_001792.jpg,0.9487760663032532,0.9548988938331604,0.9427312612533569,139,110
drp.en_ko.in_house.selectstar_001267.jpg,0.9494131803512573,0.9534050226211548,0.9454545378684998,75,81
drp.en_ko.in_house.selectstar_002630.jpg,0.9504930973052979,0.9471153616905212,0.953895092010498,124,115
drp.en_ko.in_house.selectstar_001856.jpg,0.9507647752761841,0.9322314262390137,0.9700499176979065,130,112
drp.en_ko.in_house.selectstar_001185.jpg,0.9509804844856262,0.9216417670249939,0.9822485446929932,135,133
drp.en_ko.in_house.selectstar_000162.jpg,0.9518604278564453,0.9903581142425537,0.9162436723709106,116,110
drp.en_ko.in_house.selectstar_003369.jpg,0.9525049328804016,0.9568345546722412,0.9482142925262451,100,111
drp.en_ko.in_house.selectstar_001306.jpg,0.9529495239257812,0.9274725317955017,0.9798657894134521,122,108
drp.en_ko.in_house.selectstar_003014.jpg,0.953058123588562,0.9403620958328247,0.9661017060279846,178,147
drp.en_ko.in_house.selectstar_000614.jpg,0.953276515007019,0.9618421196937561,0.9448621273040771,174,148
drp.en_ko.in_house.selectstar_002046.jpg,0.953285276889801,0.9194630980491638,0.9896907210350037,127,101
drp.en_ko.in_house.selectstar_000683.jpg,0.9533141255378723,0.9630177617073059,0.9438040256500244,132,125
drp.en_ko.in_house.selectstar_003801.jpg,0.9538447260856628,0.93108731508255,0.9777424335479736,118,115
drp.en_ko.in_house.selectstar_002658.jpg,0.954023003578186,0.9669902920722961,0.9413988590240479,103,103
drp.en_ko.in_house.selectstar_003262.jpg,0.9545140266418457,0.9699398875236511,0.9395711421966553,120,121
drp.en_ko.in_house.selectstar_001014.jpg,0.9547962546348572,0.9838998317718506,0.9273648858070374,120,123
drp.en_ko.in_house.selectstar_002609.jpg,0.9549905061721802,0.940246045589447,0.9702048301696777,109,127
drp.en_ko.in_house.selectstar_001951.jpg,0.9552597403526306,0.9315589070320129,0.9801980257034302,105,100
drp.en_ko.in_house.selectstar_001136.jpg,0.9557697176933289,0.982594907283783,0.9303703904151917,132,123
drp.en_ko.in_house.selectstar_000417.jpg,0.955974817276001,0.9854133129119873,0.9282442927360535,108,106
drp.en_ko.in_house.selectstar_003132.jpg,0.9559862613677979,0.9494773745536804,0.9625850319862366,140,118
drp.en_ko.in_house.selectstar_001423.jpg,0.95660001039505,0.973045825958252,0.9407008290290833,91,108
drp.en_ko.in_house.selectstar_000689.jpg,0.9578059911727905,0.9353612065315247,0.981354296207428,146,130
drp.en_ko.in_house.selectstar_000936.jpg,0.9578418135643005,0.943231463432312,0.9729119539260864,108,112
drp.en_ko.in_house.selectstar_001583.jpg,0.9582904577255249,0.9390756487846375,0.9783080220222473,115,114
drp.en_ko.in_house.selectstar_003228.jpg,0.9583784937858582,0.93113774061203,0.987261176109314,85,87
drp.en_ko.in_house.selectstar_000490.jpg,0.9585947394371033,1.0,0.9204819202423096,107,105
drp.en_ko.in_house.selectstar_001356.jpg,0.9591662883758545,0.9232245683670044,0.998019814491272,124,103
drp.en_ko.in_house.selectstar_001097.jpg,0.9595624804496765,0.9416282773017883,0.9781931638717651,125,109
drp.en_ko.in_house.selectstar_001756.jpg,0.9598378539085388,0.9267734289169312,0.9953488111495972,109,89
drp.en_ko.in_house.selectstar_000067.jpg,0.9606369137763977,0.9406593441963196,0.9814814925193787,81,87
drp.en_ko.in_house.selectstar_004039.jpg,0.9608557820320129,0.9719626307487488,0.949999988079071,127,135
drp.en_ko.in_house.selectstar_002092.jpg,0.9612458944320679,0.972176730632782,0.9505581855773926,131,129
drp.en_ko.in_house.selectstar_001809.jpg,0.9614584445953369,0.969298243522644,0.9537444710731506,123,140
drp.en_ko.in_house.selectstar_001432.jpg,0.9617718458175659,0.9490968585014343,0.9747899174690247,106,106
drp.en_ko.in_house.selectstar_001851.jpg,0.9621424078941345,0.9655172228813171,0.958791196346283,99,118
drp.en_ko.in_house.selectstar_002279.jpg,0.9629153609275818,0.936026930809021,0.9913941621780396,129,110
drp.en_ko.in_house.selectstar_002628.jpg,0.9634270668029785,0.9386423230171204,0.9895561337471008,165,127
drp.en_ko.in_house.selectstar_003203.jpg,0.9640938639640808,0.988394558429718,0.9409593939781189,110,112
drp.en_ko.in_house.selectstar_001687.jpg,0.9641312956809998,0.9416167736053467,0.9877488613128662,117,101
drp.en_ko.in_house.selectstar_002470.jpg,0.9642545580863953,0.9521016478538513,0.9767216444015503,209,172
drp.en_ko.in_house.selectstar_000272.jpg,0.9643349647521973,0.9405772686004639,0.9893238544464111,82,81
drp.en_ko.in_house.selectstar_000345.jpg,0.9654128551483154,0.9409780502319336,0.991150438785553,85,85
drp.en_ko.in_house.selectstar_002895.jpg,0.9657340049743652,0.9861538410186768,0.9461426734924316,170,160
drp.en_ko.in_house.selectstar_002490.jpg,0.9661762118339539,0.9437627792358398,0.9896801114082336,190,161
drp.en_ko.in_house.selectstar_001694.jpg,0.9662574529647827,0.9619651436805725,0.970588207244873,165,142
drp.en_ko.in_house.selectstar_000831.jpg,0.9668174982070923,0.9937984347343445,0.9412628412246704,134,126
drp.en_ko.in_house.selectstar_000127.jpg,0.9672787189483643,0.9452054500579834,0.9904076457023621,93,96
drp.en_ko.in_house.selectstar_000058.jpg,0.9673178791999817,0.9778911471366882,0.956970751285553,115,138
drp.en_ko.in_house.selectstar_003795.jpg,0.9674059748649597,0.95652174949646,0.9785407781600952,89,96
drp.en_ko.in_house.selectstar_001912.jpg,0.9683940410614014,0.9451074004173279,0.9928571581840515,208,165
drp.en_ko.in_house.selectstar_001360.jpg,0.9685387015342712,0.9859437942504883,0.9517374634742737,113,110
drp.en_ko.in_house.selectstar_002364.jpg,0.9689298272132874,1.0,0.9397321343421936,92,91
drp.en_ko.in_house.selectstar_002633.jpg,0.9690384864807129,0.9556962251663208,0.982758641242981,86,85
drp.en_ko.in_house.selectstar_002030.jpg,0.9690667986869812,0.9507246613502502,0.9881305694580078,85,81
