filename,fold,regions,hmean,precision,recall,gt_regions,det_num_char_gt,det_num_char_det,det_gran_score_recall,det_num_char_tp_recall,det_gran_score_precision,det_num_char_tp_precision,det_num_char_fp,num_splitted,num_merged,num_char_overlapped
drp.en_ko.in_house.selectstar_002951.jpg,1,88,0.986474335193634,0.9733096361160278,1.0,80,547.0,562.0,0.0,547.0,0.0,547.0,15.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_002957.jpg,1,117,0.99299156665802,0.9877836108207703,0.9982547760009766,122,573.0,573.0,0.0,572.0,6.0,572.0,1.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_002959.jpg,1,75,0.9859587550163269,0.9929203391075134,0.9790940880775452,75,574.0,565.0,0.0,562.0,1.0,562.0,3.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_002962.jpg,1,154,0.966860294342041,0.9451696872711182,0.9895697236061096,190,767.0,766.0,5.0,764.0,40.0,764.0,0.0,5.0,18.0,2.0
drp.en_ko.in_house.selectstar_002979.jpg,1,186,0.9887259602546692,0.9798657894134521,0.9977477192878723,193,888.0,894.0,0.0,886.0,10.0,886.0,8.0,0.0,8.0,0.0
drp.en_ko.in_house.selectstar_002985.jpg,1,101,0.9617089033126831,0.9415692687034607,0.9827288389205933,103,579.0,599.0,9.0,578.0,14.0,578.0,6.0,8.0,6.0,15.0
drp.en_ko.in_house.selectstar_002987.jpg,1,111,0.9929947257041931,0.9860869646072388,1.0,114,572.0,575.0,0.0,572.0,5.0,572.0,3.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_002995.jpg,1,116,0.9697399735450745,0.9458544850349426,0.9948630332946777,138,584.0,591.0,3.0,584.0,25.0,584.0,0.0,3.0,5.0,7.0
drp.en_ko.in_house.selectstar_003000.jpg,1,140,0.9862654209136963,0.9800994992256165,0.9925093650817871,147,801.0,804.0,4.0,799.0,11.0,799.0,1.0,4.0,5.0,4.0
drp.en_ko.in_house.selectstar_003006.jpg,1,139,0.9950576424598694,0.9901639223098755,1.0,145,610.0,610.0,0.0,610.0,6.0,610.0,0.0,0.0,5.0,0.0
drp.en_ko.in_house.selectstar_003008.jpg,1,173,0.9682051539421082,0.9456233382225037,0.9918919205665588,192,740.0,754.0,3.0,737.0,24.0,737.0,9.0,2.0,16.0,8.0
drp.en_ko.in_house.selectstar_003018.jpg,1,138,0.9620716571807861,0.969924807548523,0.954344630241394,141,679.0,665.0,0.0,648.0,3.0,648.0,17.0,0.0,3.0,0.0
drp.en_ko.in_house.selectstar_003022.jpg,1,72,0.9934219121932983,0.9906191229820251,0.9962406158447266,73,532.0,533.0,0.0,530.0,2.0,530.0,3.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003031.jpg,1,78,0.9936628341674805,0.98740553855896,1.0,79,394.0,397.0,0.0,394.0,2.0,394.0,3.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003036.jpg,1,113,0.9786121249198914,0.9669291377067566,0.9905808568000793,130,637.0,635.0,1.0,632.0,18.0,632.0,3.0,1.0,11.0,0.0
drp.en_ko.in_house.selectstar_003042.jpg,1,155,0.9445623755455017,0.903030276298523,0.9900990128517151,208,808.0,825.0,4.0,804.0,59.0,804.0,18.0,4.0,36.0,3.0
drp.en_ko.in_house.selectstar_003044.jpg,1,161,0.9840407967567444,0.985401451587677,0.9826839566230774,168,693.0,685.0,1.0,682.0,7.0,682.0,2.0,1.0,5.0,1.0
drp.en_ko.in_house.selectstar_003050.jpg,1,113,0.9793641567230225,0.9773585200309753,0.9813780188560486,123,537.0,530.0,1.0,528.0,10.0,528.0,1.0,1.0,8.0,1.0
drp.en_ko.in_house.selectstar_003053.jpg,1,133,0.9422292113304138,0.9227467775344849,0.962552011013031,184,721.0,699.0,2.0,696.0,51.0,696.0,1.0,2.0,33.0,2.0
drp.en_ko.in_house.selectstar_003060.jpg,1,63,0.9873286485671997,0.9927007555961609,0.9820144176483154,66,556.0,548.0,2.0,548.0,4.0,548.0,0.0,2.0,2.0,0.0
drp.en_ko.in_house.selectstar_003067.jpg,1,107,0.9936708807945251,0.9874213933944702,1.0,112,634.0,636.0,0.0,634.0,6.0,634.0,2.0,0.0,6.0,0.0
drp.en_ko.in_house.selectstar_003070.jpg,1,171,0.9742431640625,0.9656991958618164,0.9829396605491638,186,762.0,758.0,1.0,750.0,18.0,750.0,8.0,1.0,5.0,0.0
drp.en_ko.in_house.selectstar_003078.jpg,1,100,0.968214213848114,0.9572649598121643,0.9794167876243591,111,583.0,585.0,8.0,579.0,19.0,579.0,1.0,7.0,5.0,5.0
drp.en_ko.in_house.selectstar_003082.jpg,1,89,0.9497727155685425,0.9558174014091492,0.9438040256500244,96,694.0,679.0,23.0,678.0,29.0,678.0,0.0,5.0,25.0,1.0
drp.en_ko.in_house.selectstar_003085.jpg,1,97,0.9897674918174744,0.9962546825408936,0.9833641648292542,98,541.0,534.0,2.0,534.0,2.0,534.0,0.0,2.0,2.0,0.0
drp.en_ko.in_house.selectstar_003092.jpg,1,88,0.9657586216926575,0.9976525902748108,0.9358407258987427,86,452.0,426.0,3.0,426.0,1.0,426.0,0.0,3.0,1.0,0.0
drp.en_ko.in_house.selectstar_003097.jpg,1,53,0.9866666793823242,0.9736841917037964,1.0,61,304.0,304.0,0.0,304.0,8.0,304.0,0.0,0.0,5.0,0.0
drp.en_ko.in_house.selectstar_003107.jpg,1,139,0.9772563576698303,0.9582132697105408,0.9970717430114746,154,683.0,694.0,2.0,683.0,18.0,683.0,2.0,1.0,3.0,9.0
drp.en_ko.in_house.selectstar_003112.jpg,1,100,0.9716489315032959,0.9829642176628113,0.9605911374092102,109,609.0,587.0,1.0,586.0,9.0,586.0,0.0,1.0,7.0,1.0
drp.en_ko.in_house.selectstar_003117.jpg,1,67,0.9985358715057373,0.9970760345458984,1.0,68,342.0,342.0,0.0,342.0,1.0,342.0,0.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003121.jpg,1,124,0.9726721048355103,0.9602169990539551,0.9854545593261719,135,550.0,553.0,6.0,548.0,17.0,548.0,0.0,6.0,13.0,5.0
drp.en_ko.in_house.selectstar_003126.jpg,1,125,0.9776985049247742,1.0,0.9563699960708618,124,573.0,550.0,2.0,550.0,0.0,550.0,0.0,2.0,0.0,0.0
drp.en_ko.in_house.selectstar_003132.jpg,1,117,0.9489928483963013,0.9439579844474792,0.954081654548645,140,588.0,571.0,2.0,563.0,24.0,563.0,6.0,2.0,14.0,2.0
drp.en_ko.in_house.selectstar_003140.jpg,1,92,0.9531214833259583,0.9382978677749634,0.9684210419654846,110,475.0,470.0,6.0,466.0,25.0,466.0,3.0,6.0,13.0,1.0
drp.en_ko.in_house.selectstar_003141.jpg,1,116,0.9405239820480347,0.962199330329895,0.9198036193847656,112,611.0,582.0,3.0,565.0,5.0,565.0,15.0,3.0,4.0,2.0
drp.en_ko.in_house.selectstar_003143.jpg,1,118,0.927730143070221,0.9239130616188049,0.9315789341926575,143,570.0,552.0,2.0,533.0,23.0,533.0,16.0,2.0,15.0,3.0
drp.en_ko.in_house.selectstar_003156.jpg,1,77,0.8391608595848083,0.75,0.9523809552192688,61,189.0,244.0,3.0,183.0,0.0,183.0,61.0,3.0,0.0,0.0
drp.en_ko.in_house.selectstar_003161.jpg,1,115,0.9881656765937805,1.0,0.9766082167625427,116,513.0,501.0,0.0,501.0,0.0,501.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003168.jpg,1,69,0.9135885834693909,0.9802817106246948,0.8553921580314636,70,408.0,355.0,0.0,349.0,1.0,349.0,6.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003169.jpg,1,127,0.9992205500602722,0.9984423518180847,1.0,128,642.0,642.0,0.0,642.0,1.0,642.0,0.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003180.jpg,1,70,0.9830442667007446,0.9819639325141907,0.9841269850730896,76,504.0,499.0,2.0,498.0,8.0,498.0,0.0,2.0,5.0,1.0
drp.en_ko.in_house.selectstar_003186.jpg,1,136,0.9709495902061462,0.9790697693824768,0.9629629850387573,130,432.0,430.0,5.0,421.0,0.0,421.0,9.0,5.0,0.0,0.0
drp.en_ko.in_house.selectstar_003188.jpg,1,98,0.9958333373069763,1.0,0.9917012453079224,96,482.0,480.0,2.0,480.0,0.0,480.0,0.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003200.jpg,1,163,0.9881656765937805,0.9766082167625427,1.0,173,512.0,513.0,0.0,512.0,11.0,512.0,1.0,0.0,10.0,0.0
drp.en_ko.in_house.selectstar_003207.jpg,1,74,0.9835526347160339,0.9676375389099121,1.0,74,302.0,309.0,0.0,302.0,3.0,302.0,7.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003210.jpg,1,103,0.9811443090438843,0.9735682606697083,0.9888392686843872,101,448.0,454.0,0.0,443.0,1.0,443.0,11.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003217.jpg,1,135,0.959416389465332,0.9962406158447266,0.9252173900604248,139,575.0,532.0,0.0,532.0,2.0,532.0,0.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003227.jpg,1,63,0.9867841601371765,0.9767441749572754,0.997032642364502,60,337.0,344.0,0.0,336.0,0.0,336.0,8.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003229.jpg,1,127,0.974873960018158,0.9796954393386841,0.970099687576294,133,602.0,591.0,3.0,587.0,8.0,587.0,0.0,3.0,5.0,4.0
drp.en_ko.in_house.selectstar_003236.jpg,1,106,0.9978541135787964,0.9957173466682434,1.0,106,466.0,467.0,0.0,466.0,1.0,466.0,1.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003244.jpg,1,78,0.9987063407897949,0.9974160194396973,1.0,77,386.0,387.0,0.0,386.0,0.0,386.0,1.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003251.jpg,1,106,0.9867745637893677,0.975093424320221,0.9987389445304871,112,793.0,803.0,0.0,792.0,9.0,792.0,11.0,0.0,5.0,0.0
drp.en_ko.in_house.selectstar_003255.jpg,1,98,0.9983923435211182,0.9967897534370422,1.0,100,623.0,623.0,0.0,623.0,2.0,623.0,0.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003257.jpg,1,135,0.9937155246734619,0.9982046484947205,0.989266574382782,132,559.0,557.0,4.0,557.0,1.0,557.0,0.0,2.0,1.0,0.0
drp.en_ko.in_house.selectstar_003266.jpg,1,68,0.9864901304244995,0.9972752332687378,0.9759358167648315,66,374.0,367.0,1.0,366.0,0.0,366.0,1.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003268.jpg,1,86,0.9698314070701599,0.9745762944221497,0.965132474899292,89,717.0,708.0,4.0,696.0,6.0,696.0,0.0,4.0,5.0,12.0
drp.en_ko.in_house.selectstar_003272.jpg,1,100,0.996120274066925,0.9941860437393188,0.998062014579773,102,516.0,516.0,1.0,516.0,3.0,516.0,0.0,1.0,3.0,0.0
drp.en_ko.in_house.selectstar_003273.jpg,1,99,0.9944064617156982,0.9981343150138855,0.9907063245773315,97,538.0,536.0,2.0,535.0,0.0,535.0,1.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003285.jpg,1,126,0.9956828951835632,0.9965397715568542,0.9948275685310364,127,580.0,578.0,1.0,578.0,2.0,578.0,0.0,1.0,2.0,0.0
drp.en_ko.in_house.selectstar_003290.jpg,1,101,0.9972535371780396,0.9963369965553284,0.998171865940094,103,547.0,546.0,0.0,546.0,2.0,546.0,0.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003292.jpg,1,141,0.9910646080970764,0.9851632118225098,0.9970370531082153,149,675.0,674.0,0.0,673.0,9.0,673.0,1.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_003302.jpg,1,112,0.9520336389541626,0.9611650705337524,0.9430739879608154,114,527.0,515.0,0.0,497.0,2.0,497.0,18.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003310.jpg,1,150,0.9921363592147827,0.9843953251838684,1.0,160,768.0,769.0,0.0,768.0,11.0,768.0,1.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_003317.jpg,1,90,0.9953595995903015,0.9976744055747986,0.9930555820465088,89,432.0,430.0,0.0,429.0,0.0,429.0,1.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003323.jpg,1,80,0.9594095349311829,0.9437386393547058,0.9756097793579102,79,533.0,551.0,7.0,527.0,7.0,527.0,4.0,7.0,2.0,20.0
drp.en_ko.in_house.selectstar_003328.jpg,1,139,0.9907634854316711,0.9928673505783081,0.9886685609817505,139,706.0,701.0,0.0,698.0,2.0,698.0,3.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003329.jpg,1,103,0.9583892822265625,0.9571045637130737,0.9596773982048035,99,372.0,373.0,3.0,360.0,3.0,360.0,13.0,3.0,3.0,0.0
drp.en_ko.in_house.selectstar_003342.jpg,1,101,0.9866610169410706,0.9915825128555298,0.9817880988121033,106,604.0,594.0,1.0,594.0,5.0,594.0,0.0,1.0,5.0,0.0
drp.en_ko.in_house.selectstar_003347.jpg,1,112,0.9961296319961548,0.9980695247650146,0.9941973090171814,108,517.0,518.0,3.0,517.0,0.0,517.0,1.0,2.0,0.0,0.0
drp.en_ko.in_house.selectstar_003353.jpg,1,130,0.9904893040657043,0.9888142943382263,0.9921700358390808,131,894.0,894.0,2.0,889.0,5.0,889.0,5.0,2.0,3.0,0.0
drp.en_ko.in_house.selectstar_003362.jpg,1,93,0.9812183976173401,0.96875,0.9940119981765747,92,501.0,512.0,2.0,500.0,4.0,500.0,4.0,2.0,4.0,8.0
drp.en_ko.in_house.selectstar_003367.jpg,1,86,0.9601131081581116,0.9331896305084229,0.9886363744735718,85,440.0,464.0,4.0,439.0,6.0,439.0,14.0,4.0,3.0,11.0
drp.en_ko.in_house.selectstar_003369.jpg,1,110,0.947403073310852,0.9430605173110962,0.9517857432365417,100,560.0,562.0,3.0,536.0,6.0,536.0,26.0,3.0,4.0,0.0
drp.en_ko.in_house.selectstar_003377.jpg,1,80,0.9656203389167786,0.9335260391235352,1.0,81,326.0,346.0,0.0,326.0,3.0,326.0,20.0,0.0,3.0,0.0
drp.en_ko.in_house.selectstar_003385.jpg,1,81,0.9419763088226318,0.8938775658607483,0.9955456852912903,88,449.0,490.0,2.0,449.0,11.0,449.0,38.0,2.0,4.0,3.0
drp.en_ko.in_house.selectstar_003387.jpg,1,137,0.9519798159599304,0.9982174634933472,0.9098360538482666,134,610.0,561.0,5.0,560.0,0.0,560.0,0.0,3.0,0.0,1.0
drp.en_ko.in_house.selectstar_003395.jpg,1,149,0.9919476509094238,0.9939637780189514,0.9899396300315857,147,497.0,497.0,4.0,496.0,2.0,496.0,0.0,4.0,2.0,1.0
drp.en_ko.in_house.selectstar_003402.jpg,1,70,0.9700400233268738,0.9502262473106384,0.9906976819038391,76,430.0,442.0,4.0,430.0,10.0,430.0,0.0,4.0,5.0,12.0
drp.en_ko.in_house.selectstar_003408.jpg,1,110,0.8529239296913147,0.8491048812866211,0.8567774891853333,106,391.0,391.0,8.0,343.0,11.0,343.0,44.0,6.0,8.0,4.0
drp.en_ko.in_house.selectstar_003413.jpg,1,103,0.9990916848182678,1.0,0.9981850981712341,102,551.0,551.0,1.0,551.0,0.0,551.0,0.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003419.jpg,1,130,0.977235734462738,1.0,0.9554848670959473,128,629.0,603.0,2.0,603.0,0.0,603.0,0.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003425.jpg,1,122,0.988919734954834,0.9944289922714233,0.9834710955619812,123,726.0,718.0,1.0,715.0,1.0,715.0,3.0,1.0,1.0,0.0
drp.en_ko.in_house.selectstar_003430.jpg,1,55,1.0,1.0,1.0,55,354.0,354.0,0.0,354.0,0.0,354.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003435.jpg,1,116,0.9555246233940125,0.9878048896789551,0.9252873659133911,112,522.0,492.0,3.0,486.0,0.0,486.0,5.0,2.0,0.0,1.0
drp.en_ko.in_house.selectstar_003441.jpg,1,149,0.9261026382446289,0.9341021180152893,0.9182389974594116,169,636.0,607.0,9.0,593.0,26.0,593.0,2.0,8.0,21.0,12.0
drp.en_ko.in_house.selectstar_003444.jpg,1,87,0.9982699155807495,0.9965457916259766,1.0,89,579.0,579.0,0.0,579.0,2.0,579.0,0.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003455.jpg,1,70,0.9786438345909119,0.9682875275611877,0.9892241358757019,67,464.0,473.0,0.0,459.0,1.0,459.0,14.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003459.jpg,1,77,0.9988901019096375,0.9977827072143555,1.0,76,450.0,451.0,0.0,450.0,0.0,450.0,1.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003464.jpg,1,109,0.9696972966194153,0.9739663004875183,0.9654654860496521,118,666.0,653.0,5.0,648.0,12.0,648.0,0.0,5.0,9.0,5.0
drp.en_ko.in_house.selectstar_003471.jpg,1,117,0.9820792078971863,0.9671132564544678,0.9975154995918274,122,805.0,821.0,2.0,805.0,11.0,805.0,14.0,2.0,7.0,2.0
drp.en_ko.in_house.selectstar_003478.jpg,1,80,1.0,1.0,1.0,80,559.0,559.0,0.0,559.0,0.0,559.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003481.jpg,1,94,1.0,1.0,1.0,94,519.0,519.0,0.0,519.0,0.0,519.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003486.jpg,1,129,0.9928412437438965,0.9936203956604004,0.9920634627342224,131,630.0,627.0,2.0,627.0,4.0,627.0,0.0,1.0,4.0,0.0
drp.en_ko.in_house.selectstar_003494.jpg,1,107,0.9943774938583374,0.9888178706169128,1.0,103,619.0,626.0,0.0,619.0,0.0,619.0,7.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003504.jpg,1,96,0.87009596824646,0.807539701461792,0.9431579113006592,137,475.0,504.0,23.0,471.0,64.0,471.0,1.0,21.0,32.0,32.0
drp.en_ko.in_house.selectstar_003509.jpg,1,117,0.9934059977531433,0.9906014800071716,0.99622642993927,116,530.0,532.0,0.0,528.0,1.0,528.0,4.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003510.jpg,1,54,0.9127821922302246,0.9359756112098694,0.8907103538513184,75,366.0,328.0,2.0,328.0,21.0,328.0,0.0,2.0,10.0,0.0
drp.en_ko.in_house.selectstar_003519.jpg,1,109,0.9901477694511414,0.9804878234863281,1.0,121,615.0,615.0,0.0,615.0,12.0,615.0,0.0,0.0,8.0,0.0
drp.en_ko.in_house.selectstar_003524.jpg,1,79,0.9089940190315247,0.9379310607910156,0.8817891478538513,83,313.0,290.0,10.0,286.0,14.0,286.0,0.0,7.0,9.0,4.0
drp.en_ko.in_house.selectstar_003531.jpg,1,93,0.9967285394668579,0.9956427216529846,0.9978166222572327,93,458.0,459.0,1.0,458.0,1.0,458.0,0.0,1.0,1.0,1.0
drp.en_ko.in_house.selectstar_003532.jpg,1,127,0.9240956902503967,0.8969194293022156,0.9529703259468079,142,808.0,844.0,24.0,794.0,37.0,794.0,3.0,20.0,14.0,47.0
drp.en_ko.in_house.selectstar_003542.jpg,1,112,0.9884807467460632,0.9884393215179443,0.9885222315788269,119,697.0,692.0,0.0,689.0,5.0,689.0,3.0,0.0,3.0,0.0
drp.en_ko.in_house.selectstar_003552.jpg,1,122,0.9346023797988892,0.8987687826156616,0.9734120965003967,122,677.0,731.0,13.0,672.0,15.0,672.0,6.0,11.0,4.0,53.0
drp.en_ko.in_house.selectstar_003557.jpg,1,135,0.9352755546569824,0.9479166865348816,0.9229671955108643,144,701.0,672.0,4.0,651.0,14.0,651.0,7.0,4.0,9.0,14.0
drp.en_ko.in_house.selectstar_003569.jpg,1,83,0.9926320314407349,0.9975369572639465,0.9877750873565674,82,409.0,406.0,2.0,406.0,1.0,406.0,0.0,2.0,1.0,0.0
drp.en_ko.in_house.selectstar_003575.jpg,1,87,0.9854735136032104,0.988304078578949,0.9826589822769165,93,519.0,513.0,2.0,512.0,5.0,512.0,0.0,2.0,5.0,1.0
drp.en_ko.in_house.selectstar_003576.jpg,1,127,0.9857033491134644,0.9831649661064148,0.9882550239562988,132,596.0,594.0,5.0,594.0,10.0,594.0,0.0,4.0,9.0,0.0
drp.en_ko.in_house.selectstar_003579.jpg,1,63,1.0,1.0,1.0,63,399.0,399.0,0.0,399.0,0.0,399.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003587.jpg,1,143,0.9464941620826721,0.9763663411140442,0.9183955788612366,145,723.0,677.0,4.0,668.0,7.0,668.0,8.0,3.0,6.0,1.0
drp.en_ko.in_house.selectstar_003593.jpg,1,73,0.9797980189323425,0.9931740760803223,0.9667773842811584,74,301.0,293.0,2.0,293.0,2.0,293.0,0.0,2.0,2.0,0.0
drp.en_ko.in_house.selectstar_003597.jpg,1,105,0.9929888844490051,0.9919678568840027,0.9940119981765747,110,501.0,498.0,0.0,498.0,4.0,498.0,0.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_003605.jpg,1,118,0.9836389422416687,0.983505129814148,0.9837728142738342,126,493.0,485.0,0.0,485.0,8.0,485.0,0.0,0.0,8.0,0.0
drp.en_ko.in_house.selectstar_003612.jpg,1,111,0.9964663982391357,0.9929577708244324,1.0,111,566.0,568.0,0.0,566.0,2.0,566.0,2.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003620.jpg,1,60,0.9906541705131531,0.9919785857200623,0.9893333315849304,59,375.0,374.0,0.0,371.0,0.0,371.0,3.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003624.jpg,1,141,0.9731497764587402,0.9504373073577881,0.9969742894172668,146,661.0,686.0,1.0,660.0,8.0,660.0,26.0,1.0,6.0,0.0
drp.en_ko.in_house.selectstar_003632.jpg,1,80,0.991215705871582,0.9960707426071167,0.9864077568054199,81,515.0,509.0,0.0,508.0,1.0,508.0,1.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003639.jpg,1,110,0.9719176292419434,0.9955654144287109,0.949367105960846,113,474.0,451.0,0.0,450.0,1.0,450.0,1.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003644.jpg,1,66,0.9962825179100037,0.9925925731658936,1.0,64,268.0,270.0,0.0,268.0,0.0,268.0,2.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003649.jpg,1,98,0.9939031004905701,0.9895833134651184,0.9982608556747437,102,575.0,576.0,1.0,575.0,5.0,575.0,0.0,1.0,3.0,1.0
drp.en_ko.in_house.selectstar_003651.jpg,1,91,0.968705952167511,0.9585921168327332,0.9790356159210205,95,477.0,483.0,4.0,471.0,8.0,471.0,2.0,4.0,4.0,10.0
drp.en_ko.in_house.selectstar_003659.jpg,1,111,0.9623250961303711,0.9802631735801697,0.9450317025184631,111,473.0,456.0,0.0,447.0,0.0,447.0,9.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003660.jpg,1,98,0.9933282732963562,0.9889135360717773,0.9977827072143555,101,451.0,451.0,0.0,450.0,4.0,450.0,1.0,0.0,3.0,0.0
drp.en_ko.in_house.selectstar_003671.jpg,1,95,0.9027489423751831,0.8610662221908569,0.9486725926399231,99,565.0,619.0,13.0,549.0,16.0,549.0,1.0,13.0,3.0,69.0
drp.en_ko.in_house.selectstar_003677.jpg,1,76,0.9925093054771423,0.9875621795654297,0.9975062608718872,78,401.0,402.0,0.0,400.0,3.0,400.0,2.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003682.jpg,1,104,0.9929410815238953,0.9905882477760315,0.9953051805496216,107,426.0,425.0,1.0,425.0,4.0,425.0,0.0,1.0,3.0,0.0
drp.en_ko.in_house.selectstar_003688.jpg,1,146,0.9969301819801331,0.996927797794342,0.9969325065612793,146,652.0,651.0,0.0,650.0,1.0,650.0,1.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003691.jpg,1,71,0.9876062870025635,0.9814814925193787,0.9938080310821533,74,323.0,324.0,2.0,323.0,5.0,323.0,0.0,2.0,5.0,1.0
drp.en_ko.in_house.selectstar_003699.jpg,1,142,0.9294946789741516,0.9857142567634583,0.8793418407440186,136,547.0,490.0,4.0,485.0,2.0,485.0,5.0,4.0,2.0,0.0
drp.en_ko.in_house.selectstar_003701.jpg,1,109,0.9637191891670227,0.9612069129943848,0.9662446975708008,136,948.0,928.0,5.0,921.0,29.0,921.0,0.0,3.0,20.0,7.0
drp.en_ko.in_house.selectstar_003712.jpg,1,91,0.9655172228813171,0.9333333373069763,1.0,101,503.0,525.0,0.0,503.0,13.0,503.0,22.0,0.0,6.0,0.0
drp.en_ko.in_house.selectstar_003717.jpg,1,67,0.9980915784835815,0.9980915784835815,0.9980915784835815,66,524.0,524.0,0.0,523.0,0.0,523.0,1.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003721.jpg,1,120,0.9953051805496216,1.0,0.9906542301177979,121,535.0,531.0,1.0,531.0,0.0,531.0,0.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003723.jpg,1,103,1.0,1.0,1.0,103,450.0,450.0,0.0,450.0,0.0,450.0,0.0,0.0,0.0,0.0
drp.en_ko.in_house.selectstar_003735.jpg,1,97,0.9892450571060181,0.997826099395752,0.9808102250099182,99,469.0,460.0,0.0,460.0,1.0,460.0,0.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003736.jpg,1,131,0.9994209408760071,0.9988425970077515,1.0,132,864.0,864.0,0.0,864.0,1.0,864.0,0.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003740.jpg,1,78,0.9299416542053223,0.9925925731658936,0.8747300505638123,83,463.0,405.0,0.0,405.0,3.0,405.0,0.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003751.jpg,1,138,0.9015709161758423,0.9865125417709351,0.8300970792770386,146,618.0,519.0,0.0,513.0,1.0,513.0,6.0,0.0,1.0,0.0
drp.en_ko.in_house.selectstar_003755.jpg,1,117,0.9875679016113281,0.985049843788147,0.9900990128517151,124,606.0,602.0,0.0,600.0,7.0,600.0,2.0,0.0,5.0,0.0
drp.en_ko.in_house.selectstar_003760.jpg,1,73,0.9828314185142517,0.984644889831543,0.9810246825218201,79,527.0,521.0,1.0,518.0,5.0,518.0,2.0,1.0,3.0,1.0
drp.en_ko.in_house.selectstar_003764.jpg,1,120,0.9633939862251282,0.9819967150688171,0.9454828500747681,127,642.0,611.0,0.0,607.0,7.0,607.0,4.0,0.0,6.0,0.0
drp.en_ko.in_house.selectstar_003779.jpg,1,110,0.9981096386909485,0.99622642993927,1.0,112,530.0,530.0,0.0,530.0,2.0,530.0,0.0,0.0,2.0,0.0
drp.en_ko.in_house.selectstar_003783.jpg,1,87,0.9895479679107666,0.990439772605896,0.9886578321456909,93,529.0,523.0,0.0,523.0,5.0,523.0,0.0,0.0,4.0,0.0
drp.en_ko.in_house.selectstar_003789.jpg,1,104,0.9746295213699341,0.9815303683280945,0.9678249955177307,114,777.0,758.0,1.0,753.0,9.0,753.0,5.0,1.0,4.0,0.0
drp.en_ko.in_house.selectstar_003793.jpg,1,53,0.9945054650306702,1.0,0.9890710115432739,52,366.0,363.0,1.0,363.0,0.0,363.0,0.0,1.0,0.0,0.0
drp.en_ko.in_house.selectstar_003797.jpg,1,90,0.9753609299659729,0.96875,0.9820627570152283,92,446.0,448.0,2.0,440.0,6.0,440.0,6.0,2.0,3.0,2.0
drp.en_ko.in_house.selectstar_003807.jpg,1,53,0.8696739673614502,0.9828178882598877,0.779891312122345,57,368.0,291.0,1.0,288.0,2.0,288.0,0.0,1.0,2.0,3.0
